"","ID","Date","Home","Away","Winner","Draw-1","Draw-2"
"348",947705,1993-03-10,"Aston Villa","Tottenham",NA,"Aston Villa","Tottenham"
"349",947749,1993-03-13,"Coventry","Arsenal","Arsenal",NA,NA
"350",948021,1993-03-13,"QPR","Wimbledon FC","Wimbledon FC",NA,NA
"351",947804,1993-03-13,"Everton","Nottingham Forest","Everton",NA,NA
"352",948071,1993-03-13,"Southampton","Ipswich","Southampton",NA,NA
"353",947842,1993-03-13,"Leeds","Manchester City","Leeds",NA,NA
"354",947926,1993-03-13,"Middlesbrough","Liverpool","Liverpool",NA,NA
"355",947952,1993-03-13,"Norwich","Oldham","Norwich",NA,NA
"356",947897,1993-03-14,"Manchester United","Aston Villa",NA,"Manchester United","Aston Villa"
"357",947773,1993-03-15,"Crystal Palace","Chelsea",NA,"Crystal Palace","Chelsea"
"358",947972,1993-03-17,"Nottingham Forest","Norwich","Norwich",NA,NA
"359",947718,1993-03-20,"Blackburn","Middlesbrough",NA,"Blackburn","Middlesbrough"
"360",947995,1993-03-20,"Oldham","QPR",NA,"Oldham","QPR"
"361",947747,1993-03-20,"Chelsea","Tottenham",NA,"Chelsea","Tottenham"
"362",948027,1993-03-20,"Sheffield United","Crystal Palace","Crystal Palace",NA,NA
"363",947816,1993-03-20,"Ipswich","Coventry",NA,"Ipswich","Coventry"
"364",947860,1993-03-20,"Liverpool","Everton","Liverpool",NA,NA
"365",948119,1993-03-20,"Wimbledon FC","Norwich","Wimbledon FC",NA,NA
"366",947885,1993-03-20,"Manchester City","Manchester United",NA,"Manchester City","Manchester United"
"367",947683,1993-03-20,"Arsenal","Southampton","Arsenal",NA,NA
"368",947703,1993-03-20,"Aston Villa","Sheffield Weds","Aston Villa",NA,NA
"369",947967,1993-03-21,"Nottingham Forest","Leeds",NA,"Nottingham Forest","Leeds"
"370",947931,1993-03-22,"Middlesbrough","Oldham","Oldham",NA,NA
"371",947778,1993-03-23,"Crystal Palace","Liverpool",NA,"Crystal Palace","Liverpool"
"372",948003,1993-03-24,"QPR","Blackburn","Blackburn",NA,NA
"373",947765,1993-03-24,"Coventry","Sheffield United","Sheffield United",NA,NA
"374",947797,1993-03-24,"Everton","Ipswich","Everton",NA,NA
"375",948063,1993-03-24,"Sheffield Weds","Wimbledon FC",NA,"Sheffield Weds","Wimbledon FC"
"376",948078,1993-03-24,"Southampton","Nottingham Forest","Nottingham Forest",NA,NA
"377",947836,1993-03-24,"Leeds","Chelsea",NA,"Leeds","Chelsea"
"378",948095,1993-03-24,"Tottenham","Manchester City","Tottenham",NA,NA
"379",947896,1993-03-24,"Manchester United","Arsenal",NA,"Manchester United","Arsenal"
"380",947939,1993-03-24,"Norwich","Aston Villa","Norwich",NA,NA
"381",947715,1993-04-03,"Blackburn","Liverpool","Blackburn",NA,NA
"382",947739,1993-04-03,"Chelsea","Middlesbrough","Chelsea",NA,NA
"383",948000,1993-04-03,"Oldham","Wimbledon FC","Oldham",NA,NA
"384",947767,1993-04-03,"Coventry","Southampton","Coventry",NA,NA
"385",947785,1993-04-03,"Crystal Palace","QPR",NA,"Crystal Palace","QPR"
"386",947882,1993-04-03,"Manchester City","Ipswich","Manchester City",NA,NA
"387",947960,1993-04-04,"Nottingham Forest","Aston Villa","Aston Villa",NA,NA
"388",947949,1993-04-05,"Norwich","Manchester United","Manchester United",NA,NA
"389",948030,1993-04-06,"Sheffield United","Leeds","Sheffield United",NA,NA
"390",947815,1993-04-06,"Ipswich","Chelsea",NA,"Ipswich","Chelsea"
"391",947917,1993-04-06,"Middlesbrough","Arsenal","Middlesbrough",NA,NA
"392",947997,1993-04-07,"Oldham","Sheffield Weds",NA,"Oldham","Sheffield Weds"
"393",947961,1993-04-07,"Nottingham Forest","Blackburn","Blackburn",NA,NA
"394",948032,1993-04-09,"Sheffield United","Manchester City",NA,"Sheffield United","Manchester City"
"395",948098,1993-04-09,"Tottenham","Norwich","Tottenham",NA,NA
"396",948111,1993-04-09,"Wimbledon FC","Crystal Palace","Wimbledon FC",NA,NA
"397",948015,1993-04-10,"QPR","Nottingham Forest","QPR",NA,NA
"398",948067,1993-04-10,"Southampton","Chelsea","Southampton",NA,NA
"399",947812,1993-04-10,"Ipswich","Arsenal","Arsenal",NA,NA
"400",947835,1993-04-10,"Leeds","Blackburn","Leeds",NA,NA
"401",947868,1993-04-10,"Liverpool","Oldham","Liverpool",NA,NA
"402",947913,1993-04-10,"Manchester United","Sheffield Weds","Manchester United",NA,NA
"403",947923,1993-04-10,"Middlesbrough","Everton","Everton",NA,NA
"404",947689,1993-04-10,"Aston Villa","Coventry",NA,"Aston Villa","Coventry"
"405",947713,1993-04-12,"Blackburn","Ipswich","Blackburn",NA,NA
"406",947978,1993-04-12,"Nottingham Forest","Tottenham","Nottingham Forest",NA,NA
"407",947748,1993-04-12,"Chelsea","Wimbledon FC","Chelsea",NA,NA
"408",947759,1993-04-12,"Coventry","Manchester United","Manchester United",NA,NA
"409",947781,1993-04-12,"Crystal Palace","Middlesbrough","Crystal Palace",NA,NA
"410",948061,1993-04-12,"Sheffield Weds","Southampton","Sheffield Weds",NA,NA
"411",947806,1993-04-12,"Everton","QPR","QPR",NA,NA
"412",947884,1993-04-12,"Manchester City","Liverpool",NA,"Manchester City","Liverpool"
"413",947665,1993-04-12,"Arsenal","Aston Villa","Aston Villa",NA,NA
"414",947996,1993-04-13,"Oldham","Sheffield United",NA,"Oldham","Sheffield United"
"415",947946,1993-04-14,"Norwich","Leeds","Norwich",NA,NA
"416",948024,1993-04-17,"Sheffield United","Blackburn","Blackburn",NA,NA
"417",948070,1993-04-17,"Southampton","Everton",NA,"Southampton","Everton"
"418",947838,1993-04-17,"Leeds","Crystal Palace",NA,"Leeds","Crystal Palace"
"419",948100,1993-04-17,"Tottenham","Oldham","Tottenham",NA,NA
"420",947858,1993-04-17,"Liverpool","Coventry","Liverpool",NA,NA
"421",948120,1993-04-17,"Wimbledon FC","Nottingham Forest","Wimbledon FC",NA,NA
"422",947899,1993-04-17,"Manchester United","Chelsea","Manchester United",NA,NA
"423",947695,1993-04-18,"Aston Villa","Manchester City","Aston Villa",NA,NA
"424",947824,1993-04-19,"Ipswich","Norwich","Ipswich",NA,NA
"425",947936,1993-04-20,"Middlesbrough","Tottenham","Middlesbrough",NA,NA
"426",947780,1993-04-21,"Crystal Palace","Manchester United","Manchester United",NA,NA
"427",948060,1993-04-21,"Sheffield Weds","Sheffield United",NA,"Sheffield Weds","Sheffield United"
"428",947862,1993-04-21,"Liverpool","Leeds","Liverpool",NA,NA
"429",947895,1993-04-21,"Manchester City","Wimbledon FC",NA,"Manchester City","Wimbledon FC"
"430",947678,1993-04-21,"Arsenal","Nottingham Forest",NA,"Arsenal","Nottingham Forest"
"431",947708,1993-04-21,"Blackburn","Aston Villa","Blackburn",NA,NA
"432",947975,1993-05-01,"Nottingham Forest","Sheffield United","Sheffield United",NA,NA
"433",947731,1993-05-01,"Chelsea","Coventry","Chelsea",NA,NA
"434",947776,1993-05-01,"Crystal Palace","Ipswich","Crystal Palace",NA,NA
"435",947791,1993-05-01,"Everton","Arsenal",NA,"Everton","Arsenal"
"436",948055,1993-05-01,"Sheffield Weds","Middlesbrough","Middlesbrough",NA,NA
"437",948074,1993-05-01,"Southampton","Manchester City","Manchester City",NA,NA
"438",947848,1993-05-01,"Leeds","QPR",NA,"Leeds","QPR"
"439",948105,1993-05-01,"Tottenham","Wimbledon FC",NA,"Tottenham","Wimbledon FC"
"440",947947,1993-05-01,"Norwich","Liverpool","Norwich",NA,NA
"441",947700,1993-05-02,"Aston Villa","Oldham","Oldham",NA,NA
"442",947898,1993-05-03,"Manchester United","Blackburn","Manchester United",NA,NA
"443",948051,1993-05-04,"Sheffield Weds","Leeds",NA,"Sheffield Weds","Leeds"
"444",947807,1993-05-04,"Everton","Sheffield United","Sheffield United",NA,NA
"445",947680,1993-05-04,"Arsenal","QPR",NA,"Arsenal","QPR"
"446",947989,1993-05-05,"Oldham","Liverpool","Oldham",NA,NA
"447",948087,1993-05-05,"Tottenham","Blackburn","Blackburn",NA,NA
"448",947880,1993-05-05,"Manchester City","Crystal Palace",NA,"Manchester City","Crystal Palace"
"449",948043,1993-05-06,"Sheffield Weds","Arsenal","Sheffield Weds",NA,NA
"450",947724,1993-05-08,"Blackburn","Sheffield Weds","Blackburn",NA,NA
"451",947998,1993-05-08,"Oldham","Southampton","Oldham",NA,NA
"452",947756,1993-05-08,"Coventry","Leeds",NA,"Coventry","Leeds"
"453",948025,1993-05-08,"Sheffield United","Chelsea","Sheffield United",NA,NA
"454",947825,1993-05-08,"Ipswich","Nottingham Forest","Ipswich",NA,NA
"455",947873,1993-05-08,"Liverpool","Tottenham","Liverpool",NA,NA
"456",947881,1993-05-08,"Manchester City","Everton","Everton",NA,NA
"457",947669,1993-05-08,"Arsenal","Crystal Palace","Arsenal",NA,NA
"458",947929,1993-05-08,"Middlesbrough","Norwich",NA,"Middlesbrough","Norwich"
"459",948002,1993-05-09,"QPR","Aston Villa","QPR",NA,NA
"460",948117,1993-05-09,"Wimbledon FC","Manchester United","Manchester United",NA,NA
"461",948018,1993-05-11,"QPR","Sheffield Weds","QPR",NA,NA
"462",947684,1993-05-11,"Arsenal","Tottenham","Tottenham",NA,NA
"463",948489,1993-08-14,"Southampton","Everton","Everton",NA,NA
"464",948310,1993-08-14,"Liverpool","Sheffield Weds","Liverpool",NA,NA
"465",948567,1993-08-14,"West Ham","Wimbledon FC","Wimbledon FC",NA,NA
"466",948323,1993-08-14,"Manchester City","Leeds",NA,"Manchester City","Leeds"
"467",948376,1993-08-14,"Newcastle","Tottenham","Tottenham",NA,NA
"468",948130,1993-08-14,"Arsenal","Coventry","Coventry",NA,NA
"469",948406,1993-08-14,"Oldham","Ipswich","Ipswich",NA,NA
"470",948161,1993-08-14,"Aston Villa","QPR","Aston Villa",NA,NA
"471",948192,1993-08-14,"Chelsea","Blackburn","Blackburn",NA,NA
"472",948459,1993-08-14,"Sheffield United","Swindon","Sheffield United",NA,NA
"473",948389,1993-08-15,"Norwich","Manchester United","Manchester United",NA,NA
"474",948526,1993-08-16,"Tottenham","Arsenal","Arsenal",NA,NA
"475",948240,1993-08-17,"Everton","Manchester City","Everton",NA,NA
"476",948269,1993-08-17,"Ipswich","Southampton","Ipswich",NA,NA
"477",948293,1993-08-17,"Leeds","West Ham","Leeds",NA,NA
"478",948571,1993-08-17,"Wimbledon FC","Chelsea",NA,"Wimbledon FC","Chelsea"
"479",948518,1993-08-18,"Swindon","Oldham","Oldham",NA,NA
"480",948351,1993-08-18,"Manchester United","Sheffield United","Manchester United",NA,NA
"481",948429,1993-08-18,"QPR","Liverpool","Liverpool",NA,NA
"482",948180,1993-08-18,"Blackburn","Norwich","Norwich",NA,NA
"483",948464,1993-08-18,"Sheffield Weds","Aston Villa",NA,"Sheffield Weds","Aston Villa"
"484",948221,1993-08-18,"Coventry","Newcastle","Coventry",NA,NA
"485",948230,1993-08-21,"Coventry","West Ham",NA,"Coventry","West Ham"
"486",948246,1993-08-21,"Everton","Sheffield United","Everton",NA,NA
"487",948256,1993-08-21,"Ipswich","Chelsea","Ipswich",NA,NA
"488",948535,1993-08-21,"Tottenham","Manchester City","Tottenham",NA,NA
"489",948285,1993-08-21,"Leeds","Norwich","Norwich",NA,NA
"490",948569,1993-08-21,"Wimbledon FC","Aston Villa",NA,"Wimbledon FC","Aston Villa"
"491",948347,1993-08-21,"Manchester United","Newcastle",NA,"Manchester United","Newcastle"
"492",948181,1993-08-21,"Blackburn","Oldham","Blackburn",NA,NA
"493",948437,1993-08-21,"QPR","Southampton","QPR",NA,NA
"494",948463,1993-08-21,"Sheffield Weds","Arsenal","Arsenal",NA,NA
"495",948513,1993-08-22,"Swindon","Liverpool","Liverpool",NA,NA
"496",948157,1993-08-23,"Aston Villa","Manchester United","Manchester United",NA,NA
"497",948318,1993-08-24,"Manchester City","Blackburn","Blackburn",NA,NA
"498",948133,1993-08-24,"Arsenal","Leeds","Arsenal",NA,NA
"499",948404,1993-08-24,"Oldham","Coventry",NA,"Oldham","Coventry"
"500",948462,1993-08-24,"Sheffield United","Wimbledon FC","Sheffield United",NA,NA
"501",948501,1993-08-25,"Southampton","Swindon","Southampton",NA,NA
"502",948563,1993-08-25,"West Ham","Sheffield Weds","West Ham",NA,NA
"503",948313,1993-08-25,"Liverpool","Tottenham","Tottenham",NA,NA
"504",948363,1993-08-25,"Newcastle","Everton","Newcastle",NA,NA
"505",948385,1993-08-25,"Norwich","Ipswich","Norwich",NA,NA
"506",948203,1993-08-25,"Chelsea","QPR","Chelsea",NA,NA
"507",948320,1993-08-27,"Manchester City","Coventry",NA,"Manchester City","Coventry"
"508",948494,1993-08-28,"Southampton","Manchester United","Manchester United",NA,NA
"509",948302,1993-08-28,"Liverpool","Leeds","Liverpool",NA,NA
"510",948561,1993-08-28,"West Ham","QPR","QPR",NA,NA
"511",948131,1993-08-28,"Arsenal","Everton","Arsenal",NA,NA
"512",948396,1993-08-28,"Norwich","Swindon",NA,"Norwich","Swindon"
"513",948420,1993-08-28,"Oldham","Wimbledon FC",NA,"Oldham","Wimbledon FC"
"514",948166,1993-08-28,"Aston Villa","Tottenham","Aston Villa",NA,NA
"515",948448,1993-08-28,"Sheffield United","Ipswich",NA,"Sheffield United","Ipswich"
"516",948205,1993-08-28,"Chelsea","Sheffield Weds",NA,"Chelsea","Sheffield Weds"
"517",948360,1993-08-29,"Newcastle","Blackburn",NA,"Newcastle","Blackburn"
"518",948286,1993-08-30,"Leeds","Oldham","Leeds",NA,NA
"519",948233,1993-08-31,"Everton","Aston Villa","Aston Villa",NA,NA
"520",948263,1993-08-31,"Ipswich","Newcastle",NA,"Ipswich","Newcastle"
"521",948585,1993-08-31,"Wimbledon FC","Southampton","Wimbledon FC",NA,NA
"522",948514,1993-09-01,"Swindon","Manchester City","Manchester City",NA,NA
"523",948529,1993-09-01,"Tottenham","Chelsea",NA,"Tottenham","Chelsea"
"524",948356,1993-09-01,"Manchester United","West Ham","Manchester United",NA,NA
"525",948169,1993-09-01,"Blackburn","Arsenal",NA,"Blackburn","Arsenal"
"526",948435,1993-09-01,"QPR","Sheffield United","QPR",NA,NA
"527",948218,1993-09-01,"Coventry","Liverpool","Coventry",NA,NA
"528",948475,1993-09-01,"Sheffield Weds","Norwich",NA,"Sheffield Weds","Norwich"
"529",948491,1993-09-11,"Southampton","Leeds","Leeds",NA,NA
"530",948565,1993-09-11,"West Ham","Swindon",NA,"West Ham","Swindon"
"531",948329,1993-09-11,"Manchester City","QPR","Manchester City",NA,NA
"532",948132,1993-09-11,"Arsenal","Ipswich","Arsenal",NA,NA
"533",948399,1993-09-11,"Norwich","Wimbledon FC","Wimbledon FC",NA,NA
"534",948405,1993-09-11,"Oldham","Everton","Everton",NA,NA
"535",948151,1993-09-11,"Aston Villa","Coventry",NA,"Aston Villa","Coventry"
"536",948199,1993-09-11,"Chelsea","Manchester United","Chelsea",NA,NA
"537",948460,1993-09-11,"Sheffield United","Tottenham",NA,"Sheffield United","Tottenham"
"538",948297,1993-09-12,"Liverpool","Blackburn","Blackburn",NA,NA
"539",948373,1993-09-13,"Newcastle","Sheffield Weds","Newcastle",NA,NA
"540",948239,1993-09-18,"Everton","Liverpool","Everton",NA,NA
"541",948254,1993-09-18,"Ipswich","Aston Villa","Aston Villa",NA,NA
"542",948516,1993-09-18,"Swindon","Newcastle",NA,"Swindon","Newcastle"
"543",948539,1993-09-18,"Tottenham","Oldham","Tottenham",NA,NA
"544",948288,1993-09-18,"Leeds","Sheffield United","Leeds",NA,NA
"545",948433,1993-09-18,"QPR","Norwich",NA,"QPR","Norwich"
"546",948188,1993-09-18,"Blackburn","West Ham","West Ham",NA,NA
"547",948214,1993-09-18,"Coventry","Chelsea",NA,"Coventry","Chelsea"
"548",948479,1993-09-18,"Sheffield Weds","Southampton","Sheffield Weds",NA,NA
"549",948337,1993-09-19,"Manchester United","Arsenal","Manchester United",NA,NA
"550",948577,1993-09-20,"Wimbledon FC","Manchester City","Wimbledon FC",NA,NA
"551",948243,1993-09-25,"Everton","Norwich","Norwich",NA,NA
"552",948354,1993-09-25,"Manchester United","Swindon","Manchester United",NA,NA
"553",948377,1993-09-25,"Newcastle","West Ham","Newcastle",NA,NA
"554",948143,1993-09-25,"Arsenal","Southampton","Arsenal",NA,NA
"555",948401,1993-09-25,"Oldham","Aston Villa",NA,"Oldham","Aston Villa"
"556",948184,1993-09-25,"Blackburn","Sheffield Weds",NA,"Blackburn","Sheffield Weds"
"557",948451,1993-09-25,"Sheffield United","Manchester City","Manchester City",NA,NA
"558",948197,1993-09-25,"Chelsea","Liverpool","Chelsea",NA,NA
"559",948217,1993-09-25,"Coventry","Leeds","Leeds",NA,NA
"560",948271,1993-09-26,"Ipswich","Tottenham",NA,"Ipswich","Tottenham"
"561",948582,1993-09-27,"Wimbledon FC","QPR",NA,"Wimbledon FC","QPR"
"562",948499,1993-10-02,"Southampton","Sheffield United",NA,"Southampton","Sheffield United"
"563",948507,1993-10-02,"Swindon","Blackburn","Blackburn",NA,NA
"564",948294,1993-10-02,"Leeds","Wimbledon FC","Leeds",NA,NA
"565",948550,1993-10-02,"West Ham","Chelsea","West Ham",NA,NA
"566",948295,1993-10-02,"Liverpool","Arsenal",NA,"Liverpool","Arsenal"
"567",948383,1993-10-02,"Norwich","Coventry","Norwich",NA,NA
"568",948158,1993-10-02,"Aston Villa","Newcastle","Newcastle",NA,NA
"569",948427,1993-10-02,"QPR","Ipswich","QPR",NA,NA
"570",948473,1993-10-02,"Sheffield Weds","Manchester United","Manchester United",NA,NA
"571",948531,1993-10-03,"Tottenham","Everton","Tottenham",NA,NA
"572",948328,1993-10-04,"Manchester City","Oldham",NA,"Manchester City","Oldham"
"573",948227,1993-10-16,"Coventry","Southampton",NA,"Coventry","Southampton"
"574",948483,1993-10-16,"Sheffield Weds","Wimbledon FC",NA,"Sheffield Weds","Wimbledon FC"
"575",948510,1993-10-16,"Swindon","Everton",NA,"Swindon","Everton"
"576",948548,1993-10-16,"West Ham","Aston Villa",NA,"West Ham","Aston Villa"
"577",948307,1993-10-16,"Liverpool","Oldham","Liverpool",NA,NA
"578",948355,1993-10-16,"Manchester United","Tottenham","Manchester United",NA,NA
"579",948371,1993-10-16,"Newcastle","QPR","QPR",NA,NA
"580",948135,1993-10-16,"Arsenal","Manchester City",NA,"Arsenal","Manchester City"
"581",948201,1993-10-16,"Chelsea","Norwich","Norwich",NA,NA
"582",948259,1993-10-17,"Ipswich","Leeds",NA,"Ipswich","Leeds"
"583",948183,1993-10-18,"Blackburn","Sheffield United",NA,"Blackburn","Sheffield United"
"584",948241,1993-10-23,"Everton","Manchester United","Manchester United",NA,NA
"585",948276,1993-10-23,"Leeds","Blackburn",NA,"Leeds","Blackburn"
"586",948544,1993-10-23,"Tottenham","Swindon",NA,"Tottenham","Swindon"
"587",948324,1993-10-23,"Manchester City","Liverpool",NA,"Manchester City","Liverpool"
"588",948398,1993-10-23,"Norwich","West Ham",NA,"Norwich","West Ham"
"589",948400,1993-10-23,"Oldham","Arsenal",NA,"Oldham","Arsenal"
"590",948150,1993-10-23,"Aston Villa","Chelsea","Aston Villa",NA,NA
"591",948425,1993-10-23,"QPR","Coventry","QPR",NA,NA
"592",948457,1993-10-23,"Sheffield United","Sheffield Weds",NA,"Sheffield United","Sheffield Weds"
"593",948495,1993-10-24,"Southampton","Newcastle","Southampton",NA,NA
"594",948574,1993-10-25,"Wimbledon FC","Ipswich","Ipswich",NA,NA
"595",948506,1993-10-30,"Swindon","Aston Villa","Aston Villa",NA,NA
"596",948258,1993-10-30,"Ipswich","Everton","Everton",NA,NA
"597",948311,1993-10-30,"Liverpool","Southampton","Liverpool",NA,NA
"598",948350,1993-10-30,"Manchester United","QPR","Manchester United",NA,NA
"599",948378,1993-10-30,"Newcastle","Wimbledon FC","Newcastle",NA,NA
"600",948138,1993-10-30,"Arsenal","Norwich",NA,"Arsenal","Norwich"
"601",948187,1993-10-30,"Blackburn","Tottenham","Blackburn",NA,NA
"602",948202,1993-10-30,"Chelsea","Oldham","Oldham",NA,NA
"603",948470,1993-10-30,"Sheffield Weds","Leeds",NA,"Sheffield Weds","Leeds"
"604",948225,1993-10-31,"Coventry","Sheffield United",NA,"Coventry","Sheffield United"
"605",948556,1993-11-01,"West Ham","Manchester City","West Ham",NA,NA
"606",948502,1993-11-06,"Southampton","Tottenham","Southampton",NA,NA
"607",948268,1993-11-06,"Ipswich","Sheffield Weds","Sheffield Weds",NA,NA
"608",948277,1993-11-06,"Leeds","Chelsea","Leeds",NA,NA
"609",948314,1993-11-06,"Liverpool","West Ham","Liverpool",NA,NA
"610",948586,1993-11-06,"Wimbledon FC","Swindon","Wimbledon FC",NA,NA
"611",948127,1993-11-06,"Arsenal","Aston Villa","Aston Villa",NA,NA
"612",948423,1993-11-06,"QPR","Blackburn","QPR",NA,NA
"613",948454,1993-11-06,"Sheffield United","Norwich","Norwich",NA,NA
"614",948215,1993-11-06,"Coventry","Everton","Coventry",NA,NA
"615",948325,1993-11-07,"Manchester City","Manchester United","Manchester United",NA,NA
"616",948411,1993-11-08,"Oldham","Newcastle","Newcastle",NA,NA
"617",948245,1993-11-20,"Everton","QPR","QPR",NA,NA
"618",948511,1993-11-20,"Swindon","Ipswich",NA,"Swindon","Ipswich"
"619",948533,1993-11-20,"Tottenham","Leeds",NA,"Tottenham","Leeds"
"620",948560,1993-11-20,"West Ham","Oldham","West Ham",NA,NA
"621",948357,1993-11-20,"Manchester United","Wimbledon FC","Manchester United",NA,NA
"622",948388,1993-11-20,"Norwich","Manchester City",NA,"Norwich","Manchester City"
"623",948162,1993-11-20,"Aston Villa","Sheffield United","Aston Villa",NA,NA
"624",948185,1993-11-20,"Blackburn","Southampton","Blackburn",NA,NA
"625",948190,1993-11-20,"Chelsea","Arsenal","Arsenal",NA,NA
"626",948467,1993-11-20,"Sheffield Weds","Coventry",NA,"Sheffield Weds","Coventry"
"627",948366,1993-11-21,"Newcastle","Liverpool","Newcastle",NA,NA
"628",948198,1993-11-22,"Chelsea","Manchester City",NA,"Chelsea","Manchester City"
"629",948238,1993-11-23,"Everton","Leeds",NA,"Everton","Leeds"
